"";"resp.id";"ques";"alt";"carpool";"seat";"cargo";"eng";"price";"choice"
"7715";172;7;2;"yes";"8";"2ft";"gas";"30";0
"7716";172;7;3;"yes";"7";"2ft";"hyb";"35";0
"7717";172;8;1;"yes";"6";"3ft";"gas";"30";1
"7718";172;8;2;"yes";"6";"3ft";"hyb";"35";0
"7719";172;8;3;"yes";"6";"3ft";"gas";"35";0
"7720";172;9;1;"yes";"7";"2ft";"elec";"40";0
"7721";172;9;2;"yes";"7";"2ft";"hyb";"30";1
"7722";172;9;3;"yes";"6";"2ft";"gas";"40";0
"7723";172;10;1;"yes";"7";"2ft";"gas";"35";0
"7724";172;10;2;"yes";"8";"2ft";"elec";"40";0
"7725";172;10;3;"yes";"7";"3ft";"gas";"30";1
"7726";172;11;1;"yes";"8";"3ft";"elec";"40";0
"7727";172;11;2;"yes";"7";"2ft";"elec";"30";0
"7728";172;11;3;"yes";"8";"3ft";"gas";"35";1
"7729";172;12;1;"yes";"7";"2ft";"hyb";"40";0
"7730";172;12;2;"yes";"8";"2ft";"elec";"35";1
"7731";172;12;3;"yes";"6";"3ft";"hyb";"30";0
"7732";172;13;1;"yes";"6";"2ft";"hyb";"35";0
"7733";172;13;2;"yes";"6";"2ft";"gas";"35";1
"7734";172;13;3;"yes";"7";"3ft";"gas";"40";0
"7735";172;14;1;"yes";"8";"3ft";"elec";"30";1
"7736";172;14;2;"yes";"8";"3ft";"elec";"35";0
"7737";172;14;3;"yes";"8";"3ft";"hyb";"40";0
"7738";172;15;1;"yes";"8";"2ft";"hyb";"35";1
"7739";172;15;2;"yes";"6";"3ft";"gas";"40";0
"7740";172;15;3;"yes";"7";"3ft";"hyb";"35";0
"7741";173;1;1;"yes";"7";"3ft";"gas";"35";1
"7742";173;1;2;"yes";"7";"2ft";"elec";"35";0
"7743";173;1;3;"yes";"8";"3ft";"elec";"35";0
"7744";173;2;1;"yes";"6";"3ft";"gas";"40";1
"7745";173;2;2;"yes";"6";"3ft";"hyb";"35";0
"7746";173;2;3;"yes";"7";"2ft";"elec";"40";0
"7747";173;3;1;"yes";"6";"2ft";"hyb";"30";0
"7748";173;3;2;"yes";"7";"3ft";"gas";"40";0
"7749";173;3;3;"yes";"8";"3ft";"hyb";"30";1
"7750";173;4;1;"yes";"7";"3ft";"elec";"30";1
"7751";173;4;2;"yes";"7";"3ft";"elec";"40";0
"7752";173;4;3;"yes";"8";"3ft";"hyb";"40";0
"7753";173;5;1;"yes";"8";"2ft";"elec";"30";0
"7754";173;5;2;"yes";"7";"2ft";"hyb";"30";1
"7755";173;5;3;"yes";"8";"3ft";"elec";"30";0
"7756";173;6;1;"yes";"8";"2ft";"gas";"35";0
"7757";173;6;2;"yes";"7";"3ft";"gas";"30";1
"7758";173;6;3;"yes";"6";"2ft";"elec";"40";0
"7759";173;7;1;"yes";"8";"2ft";"elec";"40";0
"7760";173;7;2;"yes";"8";"3ft";"gas";"30";1
"7761";173;7;3;"yes";"7";"2ft";"hyb";"40";0
"7762";173;8;1;"yes";"8";"3ft";"hyb";"35";1
"7763";173;8;2;"yes";"7";"3ft";"hyb";"40";0
"7764";173;8;3;"yes";"7";"2ft";"gas";"35";0
"7765";173;9;1;"yes";"8";"2ft";"hyb";"30";1
"7766";173;9;2;"yes";"8";"3ft";"gas";"35";0
"7767";173;9;3;"yes";"7";"2ft";"elec";"30";0
"7768";173;10;1;"yes";"8";"2ft";"hyb";"40";1
"7769";173;10;2;"yes";"8";"3ft";"elec";"40";0
"7770";173;10;3;"yes";"7";"2ft";"gas";"40";0
"7771";173;11;1;"yes";"8";"2ft";"gas";"40";0
"7772";173;11;2;"yes";"6";"2ft";"hyb";"40";0
"7773";173;11;3;"yes";"8";"3ft";"gas";"40";1
"7774";173;12;1;"yes";"7";"3ft";"hyb";"35";1
"7775";173;12;2;"yes";"7";"3ft";"hyb";"30";0
"7776";173;12;3;"yes";"6";"3ft";"hyb";"40";0
"7777";173;13;1;"yes";"8";"2ft";"elec";"35";0
"7778";173;13;2;"yes";"6";"2ft";"gas";"40";0
"7779";173;13;3;"yes";"8";"2ft";"hyb";"35";1
"7780";173;14;1;"yes";"6";"2ft";"hyb";"35";0
"7781";173;14;2;"yes";"6";"2ft";"gas";"30";1
"7782";173;14;3;"yes";"6";"3ft";"elec";"40";0
"7783";173;15;1;"yes";"6";"2ft";"gas";"35";0
"7784";173;15;2;"yes";"7";"2ft";"hyb";"35";0
"7785";173;15;3;"yes";"6";"3ft";"hyb";"30";1
"7786";174;1;1;"yes";"8";"2ft";"gas";"30";1
"7787";174;1;2;"yes";"7";"2ft";"hyb";"40";0
"7788";174;1;3;"yes";"8";"2ft";"hyb";"40";0
"7789";174;2;1;"yes";"8";"3ft";"elec";"30";1
"7790";174;2;2;"yes";"8";"3ft";"gas";"35";0
"7791";174;2;3;"yes";"7";"2ft";"gas";"35";0
"7792";174;3;1;"yes";"7";"3ft";"elec";"40";0
"7793";174;3;2;"yes";"6";"2ft";"hyb";"35";0
"7794";174;3;3;"yes";"8";"2ft";"gas";"40";1
"7795";174;4;1;"yes";"7";"2ft";"hyb";"30";0
"7796";174;4;2;"yes";"6";"3ft";"gas";"40";0
"7797";174;4;3;"yes";"8";"2ft";"elec";"30";1
"7798";174;5;1;"yes";"7";"2ft";"gas";"40";0
"7799";174;5;2;"yes";"7";"2ft";"gas";"30";1
"7800";174;5;3;"yes";"6";"2ft";"gas";"40";0
"7801";174;6;1;"yes";"8";"3ft";"elec";"40";0
"7802";174;6;2;"yes";"6";"3ft";"hyb";"40";0
"7803";174;6;3;"yes";"8";"2ft";"elec";"40";1
"7804";174;7;1;"yes";"6";"3ft";"elec";"40";1
"7805";174;7;2;"yes";"6";"3ft";"gas";"35";0
"7806";174;7;3;"yes";"8";"3ft";"gas";"40";0
"7807";174;8;1;"yes";"7";"3ft";"hyb";"35";1
"7808";174;8;2;"yes";"7";"3ft";"gas";"35";0
"7809";174;8;3;"yes";"6";"2ft";"elec";"30";0
"7810";174;9;1;"yes";"8";"2ft";"hyb";"35";0
"7811";174;9;2;"yes";"7";"2ft";"hyb";"35";0
"7812";174;9;3;"yes";"7";"3ft";"elec";"30";1
"7813";174;10;1;"yes";"8";"3ft";"hyb";"30";0
"7814";174;10;2;"yes";"8";"3ft";"gas";"30";1
"7815";174;10;3;"yes";"7";"3ft";"hyb";"40";0
"7816";174;11;1;"yes";"8";"3ft";"hyb";"35";1
"7817";174;11;2;"yes";"6";"3ft";"elec";"35";0
"7818";174;11;3;"yes";"6";"3ft";"elec";"30";0
"7819";174;12;1;"yes";"7";"3ft";"hyb";"30";0
"7820";174;12;2;"yes";"7";"3ft";"gas";"30";1
"7821";174;12;3;"yes";"8";"2ft";"elec";"35";0
"7822";174;13;1;"yes";"6";"2ft";"elec";"40";0
"7823";174;13;2;"yes";"8";"2ft";"gas";"35";0
"7824";174;13;3;"yes";"8";"3ft";"elec";"35";1
"7825";174;14;1;"yes";"6";"2ft";"hyb";"40";0
"7826";174;14;2;"yes";"7";"2ft";"elec";"35";0
"7827";174;14;3;"yes";"8";"2ft";"hyb";"30";1
"7828";174;15;1;"yes";"6";"2ft";"elec";"35";0
"7829";174;15;2;"yes";"6";"3ft";"hyb";"30";1
"7830";174;15;3;"yes";"6";"2ft";"gas";"30";0
"7831";175;1;1;"no";"7";"2ft";"gas";"40";0
"7832";175;1;2;"no";"8";"3ft";"gas";"30";1
"7833";175;1;3;"no";"7";"2ft";"gas";"30";0
"7834";175;2;1;"no";"8";"2ft";"gas";"30";1
"7835";175;2;2;"no";"6";"3ft";"elec";"30";0
"7836";175;2;3;"no";"6";"2ft";"hyb";"30";0
"7837";175;3;1;"no";"6";"3ft";"gas";"35";0
"7838";175;3;2;"no";"8";"3ft";"gas";"40";0
"7839";175;3;3;"no";"8";"3ft";"elec";"40";1
"7840";175;4;1;"no";"8";"3ft";"hyb";"35";0
"7841";175;4;2;"no";"7";"2ft";"gas";"35";0
"7842";175;4;3;"no";"8";"3ft";"gas";"35";1
"7843";175;5;1;"no";"6";"2ft";"elec";"40";0
"7844";175;5;2;"no";"8";"3ft";"elec";"30";0
"7845";175;5;3;"no";"6";"3ft";"gas";"30";1
"7846";175;6;1;"no";"6";"3ft";"elec";"40";0
"7847";175;6;2;"no";"6";"3ft";"elec";"35";1
"7848";175;6;3;"no";"6";"3ft";"hyb";"40";0
"7849";175;7;1;"no";"8";"2ft";"elec";"40";0
"7850";175;7;2;"no";"6";"2ft";"elec";"35";0
"7851";175;7;3;"no";"8";"3ft";"hyb";"30";1
"7852";175;8;1;"no";"7";"2ft";"hyb";"40";0
"7853";175;8;2;"no";"7";"3ft";"elec";"30";0
"7854";175;8;3;"no";"6";"2ft";"gas";"35";1
"7855";175;9;1;"no";"6";"2ft";"gas";"40";0
"7856";175;9;2;"no";"7";"2ft";"hyb";"30";1
"7857";175;9;3;"no";"8";"2ft";"hyb";"35";0
"7858";175;10;1;"no";"8";"2ft";"hyb";"30";1
"7859";175;10;2;"no";"8";"3ft";"elec";"35";0
"7860";175;10;3;"no";"7";"3ft";"elec";"40";0
"7861";175;11;1;"no";"6";"3ft";"gas";"40";0
"7862";175;11;2;"no";"8";"2ft";"gas";"40";0
"7863";175;11;3;"no";"8";"3ft";"hyb";"40";1
"7864";175;12;1;"no";"7";"2ft";"elec";"40";0
"7865";175;12;2;"no";"7";"2ft";"elec";"30";0
"7866";175;12;3;"no";"8";"2ft";"hyb";"40";1
"7867";175;13;1;"no";"6";"3ft";"hyb";"35";0
"7868";175;13;2;"no";"8";"2ft";"elec";"30";1
"7869";175;13;3;"no";"8";"2ft";"elec";"35";0
"7870";175;14;1;"no";"6";"2ft";"gas";"30";0
"7871";175;14;2;"no";"8";"2ft";"gas";"35";1
"7872";175;14;3;"no";"7";"3ft";"gas";"35";0
"7873";175;15;1;"no";"7";"3ft";"gas";"30";0
"7874";175;15;2;"no";"7";"3ft";"elec";"35";0
"7875";175;15;3;"no";"7";"3ft";"hyb";"30";1
"7876";176;1;1;"no";"6";"3ft";"gas";"40";0
"7877";176;1;2;"no";"8";"2ft";"hyb";"40";0
"7878";176;1;3;"no";"7";"3ft";"gas";"35";1
"7879";176;2;1;"no";"6";"3ft";"hyb";"30";1
"7880";176;2;2;"no";"8";"2ft";"hyb";"30";0
"7881";176;2;3;"no";"8";"3ft";"hyb";"35";0
"7882";176;3;1;"no";"8";"2ft";"elec";"35";0
"7883";176;3;2;"no";"7";"2ft";"elec";"30";0
"7884";176;3;3;"no";"7";"3ft";"elec";"35";1
"7885";176;4;1;"no";"7";"2ft";"gas";"35";1
"7886";176;4;2;"no";"6";"3ft";"elec";"40";0
"7887";176;4;3;"no";"7";"2ft";"hyb";"30";0
"7888";176;5;1;"no";"6";"2ft";"gas";"30";1
"7889";176;5;2;"no";"8";"3ft";"hyb";"40";0
"7890";176;5;3;"no";"6";"2ft";"elec";"40";0
"7891";176;6;1;"no";"7";"3ft";"gas";"30";1
"7892";176;6;2;"no";"7";"2ft";"elec";"40";0
"7893";176;6;3;"no";"7";"2ft";"gas";"40";0
"7894";176;7;1;"no";"6";"2ft";"hyb";"40";0
"7895";176;7;2;"no";"8";"3ft";"gas";"40";0
"7896";176;7;3;"no";"8";"2ft";"gas";"30";1
"7897";176;8;1;"no";"8";"3ft";"hyb";"30";1
"7898";176;8;2;"no";"6";"2ft";"elec";"35";0
"7899";176;8;3;"no";"7";"3ft";"elec";"40";0
"7900";176;9;1;"no";"7";"2ft";"hyb";"40";0
"7901";176;9;2;"no";"8";"3ft";"gas";"30";1
"7902";176;9;3;"no";"6";"2ft";"gas";"40";0
"7903";176;10;1;"no";"8";"3ft";"elec";"35";0
"7904";176;10;2;"no";"8";"2ft";"gas";"40";0
"7905";176;10;3;"no";"6";"3ft";"gas";"30";1
"7906";176;11;1;"no";"6";"2ft";"elec";"30";0
"7907";176;11;2;"no";"6";"3ft";"gas";"35";1
"7908";176;11;3;"no";"6";"3ft";"elec";"30";0
"7909";176;12;1;"no";"7";"3ft";"elec";"30";0
"7910";176;12;2;"no";"7";"2ft";"elec";"35";0
"7911";176;12;3;"no";"7";"3ft";"hyb";"30";1
"7912";176;13;1;"no";"6";"2ft";"hyb";"30";0
"7913";176;13;2;"no";"6";"2ft";"gas";"35";1
"7914";176;13;3;"no";"7";"3ft";"hyb";"35";0
"7915";176;14;1;"no";"8";"3ft";"elec";"40";0
"7916";176;14;2;"no";"6";"2ft";"hyb";"35";0
"7917";176;14;3;"no";"7";"3ft";"gas";"40";1
"7918";176;15;1;"no";"7";"2ft";"hyb";"35";1
"7919";176;15;2;"no";"8";"2ft";"elec";"30";0
"7920";176;15;3;"no";"8";"3ft";"elec";"30";0
"7921";177;1;1;"yes";"6";"3ft";"elec";"35";0
"7922";177;1;2;"yes";"8";"3ft";"gas";"35";1
"7923";177;1;3;"yes";"6";"3ft";"gas";"40";0
"7924";177;2;1;"yes";"7";"3ft";"elec";"40";0
"7925";177;2;2;"yes";"6";"3ft";"hyb";"35";1
"7926";177;2;3;"yes";"8";"3ft";"elec";"35";0
"7927";177;3;1;"yes";"7";"3ft";"gas";"35";0
"7928";177;3;2;"yes";"8";"2ft";"gas";"30";1
"7929";177;3;3;"yes";"8";"3ft";"hyb";"40";0
"7930";177;4;1;"yes";"7";"2ft";"hyb";"35";0
"7931";177;4;2;"yes";"8";"3ft";"gas";"30";1
"7932";177;4;3;"yes";"6";"2ft";"hyb";"35";0
"7933";177;5;1;"yes";"6";"2ft";"elec";"40";0
"7934";177;5;2;"yes";"6";"2ft";"hyb";"40";0
"7935";177;5;3;"yes";"6";"2ft";"gas";"40";1
"7936";177;6;1;"yes";"8";"2ft";"hyb";"40";0
"7937";177;6;2;"yes";"7";"2ft";"elec";"30";0
"7938";177;6;3;"yes";"8";"2ft";"gas";"40";1
"7939";177;7;1;"yes";"8";"2ft";"gas";"35";1
"7940";177;7;2;"yes";"6";"3ft";"elec";"40";0
"7941";177;7;3;"yes";"8";"2ft";"hyb";"35";0
"7942";177;8;1;"yes";"7";"3ft";"elec";"35";1
"7943";177;8;2;"yes";"8";"2ft";"elec";"40";0
"7944";177;8;3;"yes";"6";"2ft";"elec";"35";0
"7945";177;9;1;"yes";"7";"3ft";"gas";"30";1
"7946";177;9;2;"yes";"7";"2ft";"gas";"30";0
"7947";177;9;3;"yes";"6";"2ft";"gas";"30";0
"7948";177;10;1;"yes";"7";"2ft";"gas";"35";0
"7949";177;10;2;"yes";"7";"2ft";"elec";"35";0
"7950";177;10;3;"yes";"6";"3ft";"hyb";"30";1
"7951";177;11;1;"yes";"6";"3ft";"gas";"35";0
"7952";177;11;2;"yes";"8";"3ft";"hyb";"30";1
"7953";177;11;3;"yes";"8";"2ft";"elec";"35";0
"7954";177;12;1;"yes";"8";"2ft";"elec";"30";0
"7955";177;12;2;"yes";"6";"2ft";"elec";"30";0
"7956";177;12;3;"yes";"8";"3ft";"elec";"30";1
"7957";177;13;1;"yes";"7";"3ft";"hyb";"40";0
"7958";177;13;2;"yes";"6";"3ft";"elec";"30";1
"7959";177;13;3;"yes";"7";"3ft";"hyb";"35";0
"7960";177;14;1;"yes";"6";"2ft";"gas";"35";1
"7961";177;14;2;"yes";"7";"2ft";"hyb";"30";0
"7962";177;14;3;"yes";"7";"2ft";"gas";"40";0
"7963";177;15;1;"yes";"7";"3ft";"gas";"40";1
"7964";177;15;2;"yes";"7";"3ft";"elec";"30";0
"7965";177;15;3;"yes";"6";"3ft";"hyb";"40";0
"7966";178;1;1;"no";"8";"3ft";"hyb";"40";0
"7967";178;1;2;"no";"6";"2ft";"elec";"30";1
"7968";178;1;3;"no";"6";"3ft";"hyb";"30";0
"7969";178;2;1;"no";"6";"3ft";"elec";"30";1
"7970";178;2;2;"no";"6";"3ft";"elec";"35";0
"7971";178;2;3;"no";"8";"2ft";"elec";"40";0
"7972";178;3;1;"no";"8";"2ft";"gas";"30";0
"7973";178;3;2;"no";"7";"3ft";"elec";"40";1
"7974";178;3;3;"no";"8";"3ft";"elec";"30";0
"7975";178;4;1;"no";"7";"2ft";"hyb";"40";0
"7976";178;4;2;"no";"6";"3ft";"gas";"30";1
"7977";178;4;3;"no";"8";"3ft";"gas";"30";0
"7978";178;5;1;"no";"6";"2ft";"gas";"35";1
"7979";178;5;2;"no";"8";"2ft";"hyb";"30";0
"7980";178;5;3;"no";"6";"2ft";"hyb";"35";0
"7981";178;6;1;"no";"7";"2ft";"elec";"35";0
"7982";178;6;2;"no";"7";"3ft";"elec";"35";1
"7983";178;6;3;"no";"7";"2ft";"elec";"30";0
"7984";178;7;1;"no";"7";"3ft";"gas";"40";0
"7985";178;7;2;"no";"8";"3ft";"hyb";"30";0
"7986";178;7;3;"no";"7";"2ft";"gas";"40";1
"7987";178;8;1;"no";"8";"2ft";"gas";"35";0
"7988";178;8;2;"no";"6";"3ft";"hyb";"40";0
"7989";178;8;3;"no";"6";"2ft";"elec";"35";1
"7990";178;9;1;"no";"8";"2ft";"gas";"40";0
"7991";178;9;2;"no";"7";"3ft";"hyb";"40";0
"7992";178;9;3;"no";"7";"3ft";"gas";"35";1
"7993";178;10;1;"no";"8";"3ft";"gas";"35";0
"7994";178;10;2;"no";"7";"2ft";"hyb";"30";1
"7995";178;10;3;"no";"6";"3ft";"gas";"40";0
"7996";178;11;1;"no";"8";"3ft";"elec";"35";0
"7997";178;11;2;"no";"8";"2ft";"hyb";"40";1
"7998";178;11;3;"no";"7";"3ft";"gas";"30";0
"7999";178;12;1;"no";"8";"2ft";"hyb";"35";0
"8000";178;12;2;"no";"6";"2ft";"hyb";"40";0
"8001";178;12;3;"no";"8";"2ft";"elec";"30";1
"8002";178;13;1;"no";"6";"2ft";"gas";"40";1
"8003";178;13;2;"no";"8";"3ft";"hyb";"35";0
"8004";178;13;3;"no";"8";"3ft";"gas";"40";0
"8005";178;14;1;"no";"6";"3ft";"gas";"35";1
"8006";178;14;2;"no";"7";"2ft";"gas";"35";0
"8007";178;14;3;"no";"7";"3ft";"hyb";"35";0
"8008";178;15;1;"no";"7";"3ft";"hyb";"30";0
"8009";178;15;2;"no";"6";"3ft";"elec";"40";1
"8010";178;15;3;"no";"7";"2ft";"elec";"40";0
"8011";179;1;1;"no";"8";"2ft";"gas";"35";0
"8012";179;1;2;"no";"7";"2ft";"hyb";"35";1
"8013";179;1;3;"no";"6";"2ft";"gas";"35";0
"8014";179;2;1;"no";"8";"2ft";"hyb";"40";0
"8015";179;2;2;"no";"6";"2ft";"hyb";"30";1
"8016";179;2;3;"no";"7";"3ft";"elec";"35";0
"8017";179;3;1;"no";"6";"2ft";"gas";"30";0
"8018";179;3;2;"no";"6";"2ft";"hyb";"35";0
"8019";179;3;3;"no";"8";"2ft";"elec";"40";1
"8020";179;4;1;"no";"6";"3ft";"gas";"30";1
"8021";179;4;2;"no";"7";"3ft";"gas";"30";0
"8022";179;4;3;"no";"7";"2ft";"gas";"40";0
"8023";179;5;1;"no";"6";"2ft";"elec";"35";0
"8024";179;5;2;"no";"7";"3ft";"gas";"40";0
"8025";179;5;3;"no";"6";"3ft";"hyb";"35";1
"8026";179;6;1;"no";"8";"2ft";"elec";"35";0
"8027";179;6;2;"no";"8";"3ft";"hyb";"35";1
"8028";179;6;3;"no";"7";"2ft";"elec";"40";0
"8029";179;7;1;"no";"6";"3ft";"elec";"35";0
"8030";179;7;2;"no";"6";"3ft";"gas";"40";0
"8031";179;7;3;"no";"8";"3ft";"hyb";"40";1
"8032";179;8;1;"no";"7";"2ft";"elec";"35";0
"8033";179;8;2;"no";"7";"3ft";"hyb";"35";0
"8034";179;8;3;"no";"8";"2ft";"gas";"30";1
"8035";179;9;1;"no";"8";"3ft";"elec";"35";0
"8036";179;9;2;"no";"6";"3ft";"gas";"35";1
"8037";179;9;3;"no";"7";"2ft";"gas";"30";0
"8038";179;10;1;"no";"8";"2ft";"hyb";"30";0
"8039";179;10;2;"no";"7";"3ft";"elec";"30";1
"8040";179;10;3;"no";"7";"3ft";"hyb";"40";0
"8041";179;11;1;"no";"8";"3ft";"gas";"40";0
"8042";179;11;2;"no";"7";"2ft";"gas";"35";1
"8043";179;11;3;"no";"8";"2ft";"elec";"30";0
"8044";179;12;1;"no";"7";"2ft";"hyb";"40";1
"8045";179;12;2;"no";"7";"3ft";"gas";"35";0
"8046";179;12;3;"no";"8";"2ft";"hyb";"35";0
"8047";179;13;1;"no";"6";"3ft";"elec";"40";0
"8048";179;13;2;"no";"8";"2ft";"gas";"40";1
"8049";179;13;3;"no";"6";"2ft";"elec";"40";0
"8050";179;14;1;"no";"6";"3ft";"elec";"30";1
"8051";179;14;2;"no";"7";"3ft";"elec";"40";0
"8052";179;14;3;"no";"8";"3ft";"gas";"30";0
"8053";179;15;1;"no";"8";"3ft";"gas";"35";0
"8054";179;15;2;"no";"7";"2ft";"elec";"30";1
"8055";179;15;3;"no";"6";"2ft";"hyb";"40";0
"8056";180;1;1;"no";"7";"2ft";"hyb";"35";0
"8057";180;1;2;"no";"8";"3ft";"hyb";"30";1
"8058";180;1;3;"no";"8";"3ft";"hyb";"40";0
"8059";180;2;1;"no";"7";"2ft";"elec";"30";0
"8060";180;2;2;"no";"7";"3ft";"gas";"40";1
"8061";180;2;3;"no";"6";"2ft";"elec";"40";0
"8062";180;3;1;"no";"8";"2ft";"hyb";"40";0
"8063";180;3;2;"no";"6";"2ft";"gas";"30";1
"8064";180;3;3;"no";"8";"3ft";"gas";"40";0
"8065";180;4;1;"no";"7";"2ft";"elec";"35";1
"8066";180;4;2;"no";"8";"2ft";"hyb";"35";0
"8067";180;4;3;"no";"7";"3ft";"hyb";"30";0
"8068";180;5;1;"no";"7";"2ft";"gas";"35";0
"8069";180;5;2;"no";"6";"3ft";"elec";"30";1
"8070";180;5;3;"no";"6";"3ft";"gas";"35";0
"8071";180;6;1;"no";"8";"3ft";"elec";"40";1
"8072";180;6;2;"no";"8";"3ft";"gas";"35";0
"8073";180;6;3;"no";"6";"3ft";"elec";"40";0
"8074";180;7;1;"no";"7";"3ft";"elec";"30";0
"8075";180;7;2;"no";"8";"2ft";"hyb";"30";0
"8076";180;7;3;"no";"7";"2ft";"gas";"30";1
"8077";180;8;1;"no";"8";"2ft";"gas";"30";0
"8078";180;8;2;"no";"6";"3ft";"elec";"35";1
"8079";180;8;3;"no";"6";"2ft";"hyb";"40";0
"8080";180;9;1;"no";"8";"3ft";"gas";"30";0
"8081";180;9;2;"no";"7";"3ft";"elec";"35";1
"8082";180;9;3;"no";"7";"2ft";"hyb";"40";0
"8083";180;10;1;"no";"6";"2ft";"hyb";"30";1
"8084";180;10;2;"no";"6";"2ft";"hyb";"35";0
"8085";180;10;3;"no";"7";"3ft";"hyb";"40";0
"8086";180;11;1;"no";"6";"3ft";"gas";"40";0
"8087";180;11;2;"no";"7";"3ft";"hyb";"35";1
"8088";180;11;3;"no";"6";"3ft";"hyb";"40";0
"8089";180;12;1;"no";"8";"2ft";"elec";"30";1
"8090";180;12;2;"no";"8";"2ft";"elec";"40";0
"8091";180;12;3;"no";"7";"3ft";"elec";"40";0
"8092";180;13;1;"no";"6";"2ft";"elec";"30";1
"8093";180;13;2;"no";"7";"2ft";"gas";"40";0
"8094";180;13;3;"no";"7";"3ft";"gas";"30";0
"8095";180;14;1;"no";"8";"2ft";"gas";"40";1
"8096";180;14;2;"no";"7";"2ft";"hyb";"30";0
"8097";180;14;3;"no";"6";"2ft";"elec";"35";0
"8098";180;15;1;"no";"7";"3ft";"gas";"35";0
"8099";180;15;2;"no";"8";"2ft";"gas";"35";1
"8100";180;15;3;"no";"8";"3ft";"hyb";"35";0
"8101";181;1;1;"yes";"6";"2ft";"elec";"35";0
"8102";181;1;2;"yes";"8";"2ft";"elec";"40";0
"8103";181;1;3;"yes";"6";"3ft";"gas";"30";1
"8104";181;2;1;"yes";"8";"3ft";"elec";"35";0
"8105";181;2;2;"yes";"8";"2ft";"hyb";"40";0
"8106";181;2;3;"yes";"6";"3ft";"elec";"30";1
"8107";181;3;1;"yes";"7";"2ft";"hyb";"35";0
"8108";181;3;2;"yes";"8";"3ft";"gas";"30";1
"8109";181;3;3;"yes";"7";"2ft";"gas";"35";0
"8110";181;4;1;"yes";"6";"3ft";"hyb";"30";1
"8111";181;4;2;"yes";"6";"2ft";"gas";"40";0
"8112";181;4;3;"yes";"7";"2ft";"elec";"30";0
"8113";181;5;1;"yes";"8";"2ft";"elec";"30";0
"8114";181;5;2;"yes";"6";"2ft";"elec";"30";0
"8115";181;5;3;"yes";"7";"3ft";"elec";"30";1
"8116";181;6;1;"yes";"7";"2ft";"elec";"40";0
"8117";181;6;2;"yes";"6";"2ft";"gas";"35";0
"8118";181;6;3;"yes";"7";"3ft";"gas";"35";1
"8119";181;7;1;"yes";"8";"2ft";"elec";"35";1
"8120";181;7;2;"yes";"6";"3ft";"elec";"35";0
"8121";181;7;3;"yes";"6";"3ft";"hyb";"35";0
"8122";181;8;1;"yes";"7";"3ft";"gas";"40";1
"8123";181;8;2;"yes";"7";"3ft";"elec";"40";0
"8124";181;8;3;"yes";"6";"2ft";"hyb";"35";0
"8125";181;9;1;"yes";"8";"3ft";"gas";"40";0
"8126";181;9;2;"yes";"7";"3ft";"hyb";"30";1
"8127";181;9;3;"yes";"8";"3ft";"elec";"30";0
"8128";181;10;1;"yes";"6";"2ft";"elec";"40";0
"8129";181;10;2;"yes";"7";"2ft";"hyb";"40";0
"8130";181;10;3;"yes";"6";"2ft";"gas";"30";1
"8131";181;11;1;"yes";"7";"3ft";"hyb";"35";0
"8132";181;11;2;"yes";"8";"3ft";"hyb";"30";1
"8133";181;11;3;"yes";"8";"3ft";"elec";"40";0
"8134";181;12;1;"yes";"8";"2ft";"gas";"30";0
"8135";181;12;2;"yes";"7";"2ft";"gas";"30";1
"8136";181;12;3;"yes";"8";"2ft";"gas";"40";0
"8137";181;13;1;"yes";"6";"3ft";"gas";"40";0
"8138";181;13;2;"yes";"6";"3ft";"gas";"35";1
"8139";181;13;3;"yes";"6";"3ft";"elec";"40";0
"8140";181;14;1;"yes";"6";"2ft";"hyb";"40";0
"8141";181;14;2;"yes";"8";"3ft";"hyb";"40";0
"8142";181;14;3;"yes";"7";"2ft";"gas";"40";1
"8143";181;15;1;"yes";"6";"3ft";"hyb";"40";0
"8144";181;15;2;"yes";"7";"2ft";"hyb";"30";1
"8145";181;15;3;"yes";"8";"2ft";"hyb";"35";0
"8146";182;1;1;"yes";"8";"3ft";"hyb";"30";1
"8147";182;1;2;"yes";"6";"2ft";"gas";"35";0
"8148";182;1;3;"yes";"8";"2ft";"elec";"40";0
"8149";182;2;1;"yes";"7";"2ft";"elec";"35";0
"8150";182;2;2;"yes";"6";"3ft";"hyb";"30";0
"8151";182;2;3;"yes";"7";"3ft";"gas";"40";1
"8152";182;3;1;"yes";"7";"3ft";"hyb";"35";1
"8153";182;3;2;"yes";"8";"3ft";"elec";"40";0
"8154";182;3;3;"yes";"8";"2ft";"elec";"35";0
"8155";182;4;1;"yes";"7";"3ft";"gas";"30";1
"8156";182;4;2;"yes";"8";"2ft";"hyb";"30";0
"8157";182;4;3;"yes";"7";"2ft";"hyb";"30";0
"8158";182;5;1;"yes";"8";"2ft";"gas";"40";1
"8159";182;5;2;"yes";"6";"3ft";"elec";"40";0
"8160";182;5;3;"yes";"6";"2ft";"hyb";"35";0
"8161";182;6;1;"yes";"8";"2ft";"elec";"30";0
"8162";182;6;2;"yes";"6";"2ft";"hyb";"30";0
"8163";182;6;3;"yes";"7";"2ft";"hyb";"40";1
"8164";182;7;1;"yes";"7";"3ft";"gas";"35";0
"8165";182;7;2;"yes";"7";"2ft";"gas";"30";1
"8166";182;7;3;"yes";"8";"3ft";"hyb";"35";0
