"","resp_id","ques","alt","segment","seat","trans","convert","price","choice"
"4652",156,1,2,"basic",5,"auto","no",40,0
"4653",156,1,3,"basic",4,"manual","no",30,1
"4654",156,2,1,"basic",5,"auto","no",35,0
"4655",156,2,2,"basic",2,"auto","yes",30,0
"4656",156,2,3,"basic",5,"manual","yes",35,1
"4657",156,3,1,"basic",2,"auto","no",40,0
"4658",156,3,2,"basic",2,"auto","no",30,0
"4659",156,3,3,"basic",5,"auto","yes",35,1
"4660",156,4,1,"basic",2,"manual","yes",35,0
"4661",156,4,2,"basic",2,"auto","no",35,1
"4662",156,4,3,"basic",2,"manual","yes",30,0
"4663",156,5,1,"basic",2,"manual","no",30,0
"4664",156,5,2,"basic",5,"manual","yes",30,1
"4665",156,5,3,"basic",2,"auto","yes",35,0
"4666",156,6,1,"basic",4,"auto","yes",35,1
"4667",156,6,2,"basic",5,"manual","yes",40,0
"4668",156,6,3,"basic",2,"manual","yes",40,0
"4669",156,7,1,"basic",4,"manual","yes",40,0
"4670",156,7,2,"basic",4,"manual","no",40,0
"4671",156,7,3,"basic",4,"manual","yes",30,1
"4672",156,8,1,"basic",5,"manual","no",30,0
"4673",156,8,2,"basic",4,"auto","no",30,1
"4674",156,8,3,"basic",2,"manual","no",40,0
"4675",156,9,1,"basic",4,"auto","yes",40,0
"4676",156,9,2,"basic",5,"auto","yes",30,1
"4677",156,9,3,"basic",5,"manual","no",35,0
"4678",156,10,1,"basic",5,"auto","no",30,0
"4679",156,10,2,"basic",4,"auto","yes",30,1
"4680",156,10,3,"basic",4,"manual","yes",35,0
"4681",157,1,1,"basic",2,"auto","yes",30,1
"4682",157,1,2,"basic",4,"manual","no",35,0
"4683",157,1,3,"basic",2,"manual","no",35,0
"4684",157,2,1,"basic",2,"auto","no",30,1
"4685",157,2,2,"basic",5,"auto","yes",40,0
"4686",157,2,3,"basic",5,"manual","yes",35,0
"4687",157,3,1,"basic",2,"auto","no",35,0
"4688",157,3,2,"basic",5,"auto","yes",30,1
"4689",157,3,3,"basic",5,"manual","yes",40,0
"4690",157,4,1,"basic",2,"manual","yes",35,0
"4691",157,4,2,"basic",4,"auto","yes",30,1
"4692",157,4,3,"basic",2,"auto","no",40,0
"4693",157,5,1,"basic",5,"auto","yes",35,1
"4694",157,5,2,"basic",5,"manual","no",40,0
"4695",157,5,3,"basic",2,"manual","no",40,0
"4696",157,6,1,"basic",2,"manual","no",30,0
"4697",157,6,2,"basic",4,"auto","no",35,1
"4698",157,6,3,"basic",4,"auto","yes",35,0
"4699",157,7,1,"basic",2,"manual","yes",30,1
"4700",157,7,2,"basic",4,"auto","yes",40,0
"4701",157,7,3,"basic",4,"manual","no",30,0
"4702",157,8,1,"basic",5,"manual","no",35,0
"4703",157,8,2,"basic",4,"manual","yes",30,1
"4704",157,8,3,"basic",4,"manual","yes",40,0
"4705",157,9,1,"basic",5,"manual","yes",30,0
"4706",157,9,2,"basic",4,"auto","no",40,0
"4707",157,9,3,"basic",5,"auto","no",35,1
"4708",157,10,1,"basic",2,"manual","yes",40,0
"4709",157,10,2,"basic",2,"auto","yes",35,1
"4710",157,10,3,"basic",4,"manual","yes",35,0
"4711",158,1,1,"basic",4,"auto","no",35,0
"4712",158,1,2,"basic",2,"auto","no",35,0
"4713",158,1,3,"basic",4,"auto","yes",30,1
"4714",158,2,1,"basic",5,"auto","yes",40,1
"4715",158,2,2,"basic",2,"manual","no",40,0
"4716",158,2,3,"basic",5,"manual","no",35,0
"4717",158,3,1,"basic",4,"manual","no",35,0
"4718",158,3,2,"basic",2,"manual","yes",40,1
"4719",158,3,3,"basic",4,"auto","yes",40,0
"4720",158,4,1,"basic",4,"manual","yes",30,0
"4721",158,4,2,"basic",5,"auto","no",35,1
"4722",158,4,3,"basic",5,"manual","no",30,0
"4723",158,5,1,"basic",5,"auto","no",30,1
"4724",158,5,2,"basic",2,"auto","yes",40,0
"4725",158,5,3,"basic",2,"manual","yes",30,0
"4726",158,6,1,"basic",5,"manual","yes",40,0
"4727",158,6,2,"basic",2,"manual","no",30,1
"4728",158,6,3,"basic",4,"manual","no",40,0
"4729",158,7,1,"basic",2,"auto","yes",35,1
"4730",158,7,2,"basic",2,"auto","no",40,0
"4731",158,7,3,"basic",5,"auto","no",40,0
"4732",158,8,1,"basic",4,"auto","yes",35,0
"4733",158,8,2,"basic",2,"manual","no",35,0
"4734",158,8,3,"basic",5,"auto","yes",30,1
"4735",158,9,1,"basic",2,"manual","yes",35,0
"4736",158,9,2,"basic",5,"manual","yes",35,0
"4737",158,9,3,"basic",5,"auto","yes",35,1
"4738",158,10,1,"basic",5,"manual","yes",30,0
"4739",158,10,2,"basic",2,"auto","no",30,0
"4740",158,10,3,"basic",4,"auto","no",30,1
"4741",159,1,1,"basic",2,"auto","yes",40,0
"4742",159,1,2,"basic",2,"auto","no",35,0
"4743",159,1,3,"basic",4,"auto","no",35,1
"4744",159,2,1,"basic",5,"auto","no",40,0
"4745",159,2,2,"basic",2,"auto","yes",30,1
"4746",159,2,3,"basic",2,"manual","no",30,0
"4747",159,3,1,"basic",5,"auto","no",35,0
"4748",159,3,2,"basic",5,"manual","yes",30,1
"4749",159,3,3,"basic",4,"manual","no",40,0
"4750",159,4,1,"basic",5,"auto","yes",35,0
"4751",159,4,2,"basic",4,"manual","yes",40,0
"4752",159,4,3,"basic",2,"auto","no",30,1
"4753",159,5,1,"basic",4,"manual","no",35,1
"4754",159,5,2,"basic",5,"manual","no",35,0
"4755",159,5,3,"basic",5,"manual","yes",40,0
"4756",159,6,1,"basic",4,"manual","yes",30,1
"4757",159,6,2,"basic",2,"manual","yes",35,0
"4758",159,6,3,"basic",5,"auto","yes",40,0
"4759",159,7,1,"basic",5,"manual","no",40,0
"4760",159,7,2,"basic",5,"auto","yes",30,1
"4761",159,7,3,"basic",2,"manual","no",35,0
"4762",159,8,1,"basic",2,"auto","no",40,0
"4763",159,8,2,"basic",5,"manual","no",30,0
"4764",159,8,3,"basic",5,"auto","no",30,1
"4765",159,9,1,"basic",2,"manual","yes",40,0
"4766",159,9,2,"basic",2,"auto","yes",35,1
"4767",159,9,3,"basic",4,"auto","no",40,0
"4768",159,10,1,"basic",4,"auto","no",30,0
"4769",159,10,2,"basic",4,"manual","no",30,0
"4770",159,10,3,"basic",2,"manual","yes",30,1
"4771",160,1,1,"racer",4,"manual","no",30,1
"4772",160,1,2,"racer",5,"manual","yes",30,0
"4773",160,1,3,"racer",5,"manual","no",40,0
"4774",160,2,1,"racer",2,"manual","yes",35,1
"4775",160,2,2,"racer",2,"auto","no",30,0
"4776",160,2,3,"racer",4,"auto","no",40,0
"4777",160,3,1,"racer",2,"manual","no",30,1
"4778",160,3,2,"racer",2,"auto","no",40,0
"4779",160,3,3,"racer",2,"manual","yes",40,0
"4780",160,4,1,"racer",2,"manual","no",35,0
"4781",160,4,2,"racer",5,"manual","no",30,1
"4782",160,4,3,"racer",5,"auto","no",35,0
"4783",160,5,1,"racer",4,"auto","no",30,1
"4784",160,5,2,"racer",5,"auto","yes",35,0
"4785",160,5,3,"racer",4,"manual","yes",30,0
"4786",160,6,1,"racer",5,"auto","yes",40,0
"4787",160,6,2,"racer",4,"manual","yes",40,0
"4788",160,6,3,"racer",5,"auto","no",30,1
"4789",160,7,1,"racer",2,"manual","yes",30,0
"4790",160,7,2,"racer",5,"auto","no",40,0
"4791",160,7,3,"racer",4,"manual","no",35,1
"4792",160,8,1,"racer",4,"manual","yes",35,1
"4793",160,8,2,"racer",2,"auto","yes",35,0
"4794",160,8,3,"racer",5,"auto","yes",30,0
"4795",160,9,1,"racer",4,"auto","yes",35,0
"4796",160,9,2,"racer",2,"manual","no",40,1
"4797",160,9,3,"racer",4,"auto","yes",30,0
"4798",160,10,1,"racer",4,"auto","yes",40,0
"4799",160,10,2,"racer",2,"auto","yes",40,0
"4800",160,10,3,"racer",2,"auto","no",35,1
"4801",161,1,1,"basic",4,"auto","yes",40,0
"4802",161,1,2,"basic",4,"manual","no",30,0
"4803",161,1,3,"basic",2,"auto","no",35,1
"4804",161,2,1,"basic",4,"auto","yes",30,0
"4805",161,2,2,"basic",5,"auto","no",30,1
"4806",161,2,3,"basic",4,"manual","no",40,0
"4807",161,3,1,"basic",2,"manual","no",40,0
"4808",161,3,2,"basic",5,"manual","yes",30,1
"4809",161,3,3,"basic",4,"manual","yes",40,0
"4810",161,4,1,"basic",5,"auto","no",40,0
"4811",161,4,2,"basic",4,"auto","no",35,0
"4812",161,4,3,"basic",5,"auto","yes",30,1
"4813",161,5,1,"basic",5,"auto","no",35,1
"4814",161,5,2,"basic",4,"manual","yes",30,0
"4815",161,5,3,"basic",2,"manual","no",35,0
"4816",161,6,1,"basic",5,"auto","yes",35,1
"4817",161,6,2,"basic",2,"auto","yes",35,0
"4818",161,6,3,"basic",5,"manual","no",35,0
"4819",161,7,1,"basic",2,"auto","no",30,1
"4820",161,7,2,"basic",2,"auto","no",40,0
"4821",161,7,3,"basic",5,"manual","no",40,0
"4822",161,8,1,"basic",5,"manual","yes",35,1
"4823",161,8,2,"basic",5,"manual","yes",40,0
"4824",161,8,3,"basic",2,"auto","yes",40,0
"4825",161,9,1,"basic",5,"manual","no",30,0
"4826",161,9,2,"basic",2,"manual","yes",30,1
"4827",161,9,3,"basic",4,"auto","no",40,0
"4828",161,10,1,"basic",2,"manual","yes",40,0
"4829",161,10,2,"basic",4,"auto","no",30,0
"4830",161,10,3,"basic",4,"auto","yes",35,1
"4831",162,1,1,"basic",2,"auto","yes",40,0
"4832",162,1,2,"basic",5,"auto","no",40,0
"4833",162,1,3,"basic",4,"manual","no",35,1
"4834",162,2,1,"basic",2,"manual","no",40,1
"4835",162,2,2,"basic",2,"manual","yes",40,0
"4836",162,2,3,"basic",4,"auto","no",40,0
"4837",162,3,1,"basic",4,"manual","yes",40,0
"4838",162,3,2,"basic",4,"auto","no",35,1
"4839",162,3,3,"basic",4,"manual","no",40,0
"4840",162,4,1,"basic",2,"auto","yes",35,1
"4841",162,4,2,"basic",5,"manual","no",40,0
"4842",162,4,3,"basic",5,"manual","no",35,0
"4843",162,5,1,"basic",2,"auto","no",35,0
"4844",162,5,2,"basic",2,"auto","no",30,1
"4845",162,5,3,"basic",5,"manual","yes",40,0
"4846",162,6,1,"basic",5,"auto","no",35,1
"4847",162,6,2,"basic",4,"auto","yes",40,0
"4848",162,6,3,"basic",4,"manual","yes",35,0
"4849",162,7,1,"basic",5,"manual","no",30,1
"4850",162,7,2,"basic",2,"auto","yes",30,0
"4851",162,7,3,"basic",4,"auto","no",30,0
"4852",162,8,1,"basic",5,"manual","yes",35,0
"4853",162,8,2,"basic",5,"manual","yes",30,1
"4854",162,8,3,"basic",5,"auto","yes",40,0
"4855",162,9,1,"basic",5,"auto","yes",35,1
"4856",162,9,2,"basic",5,"auto","no",30,0
"4857",162,9,3,"basic",2,"manual","no",30,0
"4858",162,10,1,"basic",2,"manual","no",35,0
"4859",162,10,2,"basic",4,"auto","yes",30,1
"4860",162,10,3,"basic",4,"manual","yes",30,0
"4861",163,1,1,"basic",2,"manual","no",35,1
"4862",163,1,2,"basic",4,"manual","no",40,0
"4863",163,1,3,"basic",4,"manual","yes",40,0
"4864",163,2,1,"basic",2,"auto","no",40,0
"4865",163,2,2,"basic",5,"auto","no",30,0
"4866",163,2,3,"basic",4,"auto","no",30,1
"4867",163,3,1,"basic",2,"auto","yes",35,1
"4868",163,3,2,"basic",2,"manual","no",40,0
"4869",163,3,3,"basic",2,"manual","yes",30,0
"4870",163,4,1,"basic",5,"manual","no",30,1
"4871",163,4,2,"basic",2,"manual","yes",35,0
"4872",163,4,3,"basic",5,"manual","yes",35,0
"4873",163,5,1,"basic",2,"auto","no",35,1
"4874",163,5,2,"basic",5,"manual","yes",40,0
"4875",163,5,3,"basic",5,"manual","no",40,0
"4876",163,6,1,"basic",4,"manual","yes",30,0
"4877",163,6,2,"basic",4,"auto","no",35,0
"4878",163,6,3,"basic",4,"auto","yes",35,1
"4879",163,7,1,"basic",5,"auto","no",40,0
"4880",163,7,2,"basic",4,"auto","yes",30,1
"4881",163,7,3,"basic",2,"manual","no",30,0
"4882",163,8,1,"basic",2,"auto","yes",40,0
"4883",163,8,2,"basic",5,"manual","no",35,1
"4884",163,8,3,"basic",5,"auto","yes",40,0
"4885",163,9,1,"basic",4,"manual","yes",35,0
"4886",163,9,2,"basic",4,"manual","no",30,0
"4887",163,9,3,"basic",4,"auto","no",40,1
"4888",163,10,1,"basic",5,"auto","yes",35,1
"4889",163,10,2,"basic",5,"auto","no",35,0
"4890",163,10,3,"basic",4,"auto","yes",40,0
"4891",164,1,1,"racer",5,"manual","no",35,1
"4892",164,1,2,"racer",2,"auto","no",30,0
"4893",164,1,3,"racer",2,"auto","yes",30,0
"4894",164,2,1,"racer",4,"auto","yes",30,0
"4895",164,2,2,"racer",4,"manual","yes",30,0
"4896",164,2,3,"racer",4,"manual","no",35,1
"4897",164,3,1,"racer",2,"auto","yes",35,0
"4898",164,3,2,"racer",2,"manual","yes",40,0
"4899",164,3,3,"racer",5,"auto","no",30,1
"4900",164,4,1,"racer",5,"manual","yes",40,0
"4901",164,4,2,"racer",2,"manual","no",40,1
"4902",164,4,3,"racer",2,"auto","no",40,0
"4903",164,5,1,"racer",5,"manual","no",40,0
"4904",164,5,2,"racer",4,"manual","yes",40,0
"4905",164,5,3,"racer",2,"manual","no",30,1
"4906",164,6,1,"racer",5,"manual","yes",30,1
"4907",164,6,2,"racer",4,"auto","no",40,0
"4908",164,6,3,"racer",5,"auto","yes",35,0
"4909",164,7,1,"racer",5,"manual","no",30,1
"4910",164,7,2,"racer",4,"auto","no",30,0
"4911",164,7,3,"racer",4,"manual","no",40,0
"4912",164,8,1,"racer",2,"manual","no",35,1
"4913",164,8,2,"racer",5,"manual","yes",35,0
"4914",164,8,3,"racer",4,"manual","yes",35,0
"4915",164,9,1,"racer",4,"auto","yes",40,0
"4916",164,9,2,"racer",5,"auto","no",35,1
"4917",164,9,3,"racer",2,"auto","yes",40,0
"4918",164,10,1,"racer",2,"manual","yes",35,1
"4919",164,10,2,"racer",5,"auto","yes",40,0
"4920",164,10,3,"racer",4,"auto","no",35,0
"4921",165,1,1,"basic",2,"manual","yes",30,0
"4922",165,1,2,"basic",4,"auto","no",40,0
"4923",165,1,3,"basic",5,"auto","no",40,1
"4924",165,2,1,"basic",4,"auto","yes",30,1
"4925",165,2,2,"basic",4,"manual","no",35,0
"4926",165,2,3,"basic",4,"auto","yes",35,0
"4927",165,3,1,"basic",5,"auto","yes",40,1
"4928",165,3,2,"basic",2,"manual","no",30,0
"4929",165,3,3,"basic",2,"auto","yes",30,0
"4930",165,4,1,"basic",4,"auto","no",35,1
"4931",165,4,2,"basic",4,"manual","no",30,0
"4932",165,4,3,"basic",2,"manual","yes",40,0
"4933",165,5,1,"basic",5,"auto","no",35,0
"4934",165,5,2,"basic",5,"auto","yes",35,0
"4935",165,5,3,"basic",5,"auto","yes",30,1
"4936",165,6,1,"basic",2,"auto","yes",40,1
"4937",165,6,2,"basic",4,"manual","no",40,0
"4938",165,6,3,"basic",5,"manual","yes",35,0
"4939",165,7,1,"basic",2,"auto","no",35,1
"4940",165,7,2,"basic",5,"manual","no",30,0
"4941",165,7,3,"basic",5,"manual","no",35,0
"4942",165,8,1,"basic",4,"auto","no",30,1
"4943",165,8,2,"basic",5,"auto","no",30,0
"4944",165,8,3,"basic",2,"manual","yes",35,0
"4945",165,9,1,"basic",2,"manual","no",35,1
"4946",165,9,2,"basic",4,"manual","yes",35,0
"4947",165,9,3,"basic",5,"manual","yes",40,0
"4948",165,10,1,"basic",2,"manual","no",40,0
"4949",165,10,2,"basic",5,"manual","no",40,0
"4950",165,10,3,"basic",2,"auto","no",40,1
"4951",166,1,1,"fun",4,"auto","yes",30,1
"4952",166,1,2,"fun",2,"auto","no",35,0
"4953",166,1,3,"fun",5,"auto","no",30,0
"4954",166,2,1,"fun",2,"auto","no",40,0
"4955",166,2,2,"fun",4,"manual","no",35,0
"4956",166,2,3,"fun",4,"auto","no",40,1
"4957",166,3,1,"fun",5,"auto","yes",35,0
"4958",166,3,2,"fun",4,"manual","yes",30,1
"4959",166,3,3,"fun",2,"manual","no",35,0
"4960",166,4,1,"fun",5,"auto","yes",40,1
"4961",166,4,2,"fun",5,"manual","no",35,0
"4962",166,4,3,"fun",5,"auto","no",35,0
"4963",166,5,1,"fun",4,"auto","no",35,0
"4964",166,5,2,"fun",5,"manual","yes",30,0
"4965",166,5,3,"fun",2,"manual","yes",30,1
"4966",166,6,1,"fun",5,"manual","yes",40,0
"4967",166,6,2,"fun",2,"manual","no",40,0
"4968",166,6,3,"fun",2,"manual","yes",35,1
"4969",166,7,1,"fun",5,"manual","yes",35,0
"4970",166,7,2,"fun",5,"manual","no",40,0
"4971",166,7,3,"fun",5,"auto","yes",30,1
"4972",166,8,1,"fun",2,"auto","yes",35,1
"4973",166,8,2,"fun",4,"auto","no",30,0
"4974",166,8,3,"fun",5,"manual","no",30,0
"4975",166,9,1,"fun",2,"manual","no",30,0
"4976",166,9,2,"fun",4,"manual","no",40,0
"4977",166,9,3,"fun",2,"auto","yes",30,1
"4978",166,10,1,"fun",4,"manual","yes",35,0
"4979",166,10,2,"fun",4,"manual","yes",40,0
"4980",166,10,3,"fun",2,"manual","yes",40,1
"4981",167,1,1,"basic",4,"manual","yes",35,0
"4982",167,1,2,"basic",5,"auto","no",40,0
"4983",167,1,3,"basic",2,"auto","no",35,1
"4984",167,2,1,"basic",5,"auto","no",30,1
"4985",167,2,2,"basic",4,"auto","no",40,0
"4986",167,2,3,"basic",4,"auto","yes",30,0
"4987",167,3,1,"basic",2,"auto","yes",35,1
"4988",167,3,2,"basic",5,"auto","yes",40,0
"4989",167,3,3,"basic",4,"auto","yes",35,0
"4990",167,4,1,"basic",4,"manual","no",40,0
"4991",167,4,2,"basic",2,"auto","no",40,1
"4992",167,4,3,"basic",5,"manual","no",40,0
"4993",167,5,1,"basic",5,"manual","yes",30,1
"4994",167,5,2,"basic",5,"auto","yes",35,0
"4995",167,5,3,"basic",2,"auto","no",30,0
"4996",167,6,1,"basic",4,"manual","yes",30,1
"4997",167,6,2,"basic",2,"auto","yes",30,0
"4998",167,6,3,"basic",4,"auto","no",35,0
"4999",167,7,1,"basic",5,"manual","yes",35,0
"5000",167,7,2,"basic",5,"manual","yes",40,0
"5001",167,7,3,"basic",2,"manual","no",30,1
"5002",167,8,1,"basic",4,"manual","yes",40,1
"5003",167,8,2,"basic",2,"manual","yes",40,0
"5004",167,8,3,"basic",2,"manual","no",35,0
"5005",167,9,1,"basic",2,"manual","no",40,0
"5006",167,9,2,"basic",5,"auto","no",35,1
"5007",167,9,3,"basic",4,"auto","yes",40,0
"5008",167,10,1,"basic",5,"manual","no",30,1
"5009",167,10,2,"basic",4,"manual","no",35,0
"5010",167,10,3,"basic",4,"manual","no",30,0
"5011",168,1,1,"basic",2,"auto","yes",35,1
"5012",168,1,2,"basic",2,"manual","no",30,0
"5013",168,1,3,"basic",4,"auto","no",40,0
"5014",168,2,1,"basic",2,"manual","yes",30,0
"5015",168,2,2,"basic",2,"auto","yes",40,0
"5016",168,2,3,"basic",5,"auto","no",30,1
"5017",168,3,1,"basic",5,"manual","no",35,0
"5018",168,3,2,"basic",4,"manual","yes",35,0
"5019",168,3,3,"basic",2,"auto","no",40,1
"5020",168,4,1,"basic",5,"auto","yes",35,0
"5021",168,4,2,"basic",5,"manual","yes",35,0
"5022",168,4,3,"basic",2,"manual","no",35,1
"5023",168,5,1,"basic",5,"auto","no",35,1
"5024",168,5,2,"basic",4,"auto","yes",40,0
"5025",168,5,3,"basic",5,"auto","yes",40,0
"5026",168,6,1,"basic",4,"manual","no",30,1
"5027",168,6,2,"basic",5,"manual","yes",30,0
"5028",168,6,3,"basic",4,"manual","no",35,0
"5029",168,7,1,"basic",4,"manual","no",40,0
"5030",168,7,2,"basic",4,"auto","no",35,0
"5031",168,7,3,"basic",4,"auto","yes",35,1
"5032",168,8,1,"basic",4,"manual","yes",30,0
"5033",168,8,2,"basic",2,"auto","no",30,0
"5034",168,8,3,"basic",2,"auto","no",35,1
"5035",168,9,1,"basic",5,"manual","no",30,0
"5036",168,9,2,"basic",4,"manual","yes",40,0
"5037",168,9,3,"basic",5,"auto","yes",30,1
"5038",168,10,1,"basic",5,"manual","yes",40,0
"5039",168,10,2,"basic",2,"manual","no",40,0
"5040",168,10,3,"basic",2,"manual","yes",35,1
"5041",169,1,1,"basic",4,"manual","no",30,0
"5042",169,1,2,"basic",2,"auto","yes",35,1
"5043",169,1,3,"basic",4,"manual","yes",30,0
"5044",169,2,1,"basic",2,"manual","yes",35,0
"5045",169,2,2,"basic",2,"auto","yes",30,1
"5046",169,2,3,"basic",5,"manual","no",30,0
"5047",169,3,1,"basic",2,"manual","no",30,1
"5048",169,3,2,"basic",2,"manual","yes",30,0
"5049",169,3,3,"basic",4,"auto","yes",30,0
"5050",169,4,1,"basic",4,"auto","no",40,1
"5051",169,4,2,"basic",4,"auto","no",35,0
"5052",169,4,3,"basic",2,"manual","yes",40,0
"5053",169,5,1,"basic",5,"auto","no",40,0
"5054",169,5,2,"basic",2,"auto","yes",40,0
"5055",169,5,3,"basic",2,"manual","no",35,1
"5056",169,6,1,"basic",5,"auto","no",35,1
"5057",169,6,2,"basic",4,"manual","yes",40,0
"5058",169,6,3,"basic",5,"auto","yes",40,0
"5059",169,7,1,"basic",5,"auto","yes",35,0
"5060",169,7,2,"basic",5,"auto","yes",30,1
"5061",169,7,3,"basic",5,"auto","no",30,0
"5062",169,8,1,"basic",4,"auto","yes",35,1
"5063",169,8,2,"basic",2,"auto","no",40,0
"5064",169,8,3,"basic",5,"manual","no",40,0
"5065",169,9,1,"basic",5,"manual","yes",35,1
"5066",169,9,2,"basic",5,"manual","no",35,0
"5067",169,9,3,"basic",2,"manual","no",40,0
"5068",169,10,1,"basic",4,"manual","yes",35,0
"5069",169,10,2,"basic",4,"auto","no",30,1
"5070",169,10,3,"basic",4,"auto","yes",40,0
"5071",170,1,1,"fun",4,"manual","yes",35,0
"5072",170,1,2,"fun",5,"manual","yes",35,1
"5073",170,1,3,"fun",5,"manual","no",40,0
"5074",170,2,1,"fun",2,"auto","no",35,0
"5075",170,2,2,"fun",5,"auto","yes",30,1
"5076",170,2,3,"fun",2,"auto","no",30,0
"5077",170,3,1,"fun",4,"auto","no",35,0
"5078",170,3,2,"fun",2,"manual","yes",30,1
"5079",170,3,3,"fun",4,"manual","yes",40,0
"5080",170,4,1,"fun",4,"manual","no",35,0
"5081",170,4,2,"fun",5,"auto","no",30,1
"5082",170,4,3,"fun",5,"auto","no",40,0
"5083",170,5,1,"fun",5,"auto","yes",35,0
"5084",170,5,2,"fun",5,"manual","yes",30,1
"5085",170,5,3,"fun",5,"manual","yes",40,0
"5086",170,6,1,"fun",4,"auto","yes",40,1
"5087",170,6,2,"fun",4,"manual","no",30,0
"5088",170,6,3,"fun",4,"manual","no",40,0
"5089",170,7,1,"fun",2,"manual","no",30,0
"5090",170,7,2,"fun",2,"auto","yes",40,1
"5091",170,7,3,"fun",2,"manual","no",40,0
"5092",170,8,1,"fun",5,"auto","yes",40,0
"5093",170,8,2,"fun",4,"auto","no",40,0
"5094",170,8,3,"fun",4,"auto","yes",30,1
"5095",170,9,1,"fun",2,"auto","no",40,0
"5096",170,9,2,"fun",2,"manual","yes",35,0
"5097",170,9,3,"fun",5,"manual","no",30,1
"5098",170,10,1,"fun",4,"auto","no",30,0
"5099",170,10,2,"fun",2,"auto","yes",30,1
"5100",170,10,3,"fun",5,"manual","no",35,0
"5101",171,1,1,"basic",5,"manual","no",40,0
"5102",171,1,2,"basic",4,"manual","yes",30,0
"5103",171,1,3,"basic",2,"auto","no",35,1
"5104",171,2,1,"basic",2,"auto","no",30,1
"5105",171,2,2,"basic",4,"manual","yes",35,0
"5106",171,2,3,"basic",5,"manual","yes",40,0
"5107",171,3,1,"basic",2,"auto","yes",35,1
"5108",171,3,2,"basic",4,"auto","no",40,0
"5109",171,3,3,"basic",4,"auto","yes",35,0
"5110",171,4,1,"basic",5,"manual","yes",35,1
"5111",171,4,2,"basic",5,"auto","yes",35,0
"5112",171,4,3,"basic",5,"manual","no",30,0
"5113",171,5,1,"basic",4,"manual","no",30,1
"5114",171,5,2,"basic",2,"auto","yes",30,0
"5115",171,5,3,"basic",2,"manual","no",40,0
"5116",171,6,1,"basic",4,"auto","yes",30,1
"5117",171,6,2,"basic",4,"manual","yes",40,0
"5118",171,6,3,"basic",2,"manual","no",35,0
"5119",171,7,1,"basic",2,"auto","no",40,0
"5120",171,7,2,"basic",5,"auto","no",30,0
"5121",171,7,3,"basic",5,"auto","no",40,1
"5122",171,8,1,"basic",5,"auto","yes",30,1
"5123",171,8,2,"basic",5,"manual","no",35,0
"5124",171,8,3,"basic",2,"manual","yes",30,0
"5125",171,9,1,"basic",2,"manual","yes",40,0
"5126",171,9,2,"basic",4,"manual","no",35,1
"5127",171,9,3,"basic",4,"auto","yes",40,0
"5128",171,10,1,"basic",5,"auto","yes",40,0
"5129",171,10,2,"basic",4,"auto","no",30,1
"5130",171,10,3,"basic",5,"manual","yes",30,0
"5131",172,1,1,"basic",4,"manual","no",30,1
"5132",172,1,2,"basic",5,"manual","yes",35,0
"5133",172,1,3,"basic",2,"manual","no",30,0
"5134",172,2,1,"basic",5,"manual","no",30,0
"5135",172,2,2,"basic",2,"auto","no",30,1
"5136",172,2,3,"basic",2,"manual","yes",30,0
"5137",172,3,1,"basic",5,"auto","no",35,1
"5138",172,3,2,"basic",4,"manual","no",40,0
"5139",172,3,3,"basic",5,"manual","yes",30,0
"5140",172,4,1,"basic",2,"auto","no",35,0
"5141",172,4,2,"basic",4,"auto","yes",35,1
"5142",172,4,3,"basic",2,"auto","yes",40,0
"5143",172,5,1,"basic",5,"auto","yes",35,0
"5144",172,5,2,"basic",2,"auto","yes",35,1
"5145",172,5,3,"basic",4,"manual","yes",35,0
"5146",172,6,1,"basic",2,"manual","yes",40,0
"5147",172,6,2,"basic",2,"manual","no",40,0
"5148",172,6,3,"basic",5,"auto","yes",40,1
"5149",172,7,1,"basic",5,"manual","no",35,0
"5150",172,7,2,"basic",4,"manual","yes",40,0
"5151",172,7,3,"basic",4,"auto","yes",30,1
"5152",172,8,1,"basic",5,"auto","no",40,1
"5153",172,8,2,"basic",2,"manual","no",35,0
"5154",172,8,3,"basic",4,"auto","yes",40,0
"5155",172,9,1,"basic",4,"auto","no",40,0
"5156",172,9,2,"basic",5,"auto","yes",30,1
"5157",172,9,3,"basic",5,"manual","no",40,0
"5158",172,10,1,"basic",4,"auto","no",30,0
"5159",172,10,2,"basic",4,"manual","no",35,0
"5160",172,10,3,"basic",4,"manual","yes",30,1
"5161",173,1,1,"fun",4,"auto","yes",30,1
"5162",173,1,2,"fun",4,"manual","yes",30,0
"5163",173,1,3,"fun",5,"manual","no",30,0
"5164",173,2,1,"fun",4,"auto","no",35,0
"5165",173,2,2,"fun",2,"manual","no",30,0
"5166",173,2,3,"fun",2,"auto","no",35,1
"5167",173,3,1,"fun",2,"manual","yes",35,0
"5168",173,3,2,"fun",2,"auto","yes",35,1
"5169",173,3,3,"fun",5,"manual","no",40,0
"5170",173,4,1,"fun",5,"manual","yes",40,0
"5171",173,4,2,"fun",4,"auto","no",30,0
"5172",173,4,3,"fun",5,"auto","yes",30,1
"5173",173,5,1,"fun",5,"auto","no",35,0
"5174",173,5,2,"fun",5,"auto","no",30,1
"5175",173,5,3,"fun",4,"auto","no",40,0
"5176",173,6,1,"fun",2,"manual","yes",30,1
"5177",173,6,2,"fun",4,"auto","yes",35,0
"5178",173,6,3,"fun",2,"manual","no",40,0
